a_user_id,words,distance,booksperuser,Vocabulary Size,missingwords,missing words %,,,
A3B2W0W6XO48O9,306,1.28360007,67,610,694,69.4,,,
A22DIILU6IH97A,306,1.278244323,36,604,694,69.4,,,
A1RKY3RQX7XMV0,306,1.254540971,32,505,694,69.4,,,
ADXKVDWQD4NDC,306,1.326380236,51,674,694,69.4,,,
A1P65LG7IYI8RK,306,1.280681808,65,726,694,69.4,,,
A2IMZNPSJGB2HQ,306,1.287447082,33,522,694,69.4,,,
A2UHIQNHUD3XFR,306,1.301005484,62,534,694,69.4,,,
A38R2FFQQODNP0,306,1.230681254,62,492,694,69.4,,,
A1MP6V6R4SLY79,306,1.231012336,43,495,694,69.4,,,
A1IG5NDGEJT765,306,1.295132716,138,520,694,69.4,,,
A3DK7WMAK2588E,306,1.293200294,61,632,694,69.4,,,
A3HAT7S6D4CDTX,306,1.262672559,52,545,694,69.4,,,
AQPM5PMNHIZZW,306,1.270661842,58,479,694,69.4,,,
A3J8R79QJMZEHG,306,1.33777957,47,613,694,69.4,,,
A13HRBF6V8E8K2,306,1.308747267,30,554,694,69.4,,,
A3GGJAMCA3VS91,306,1.296361947,50,540,694,69.4,,,
A1PMYU4XUBM2TY,306,1.317590126,83,592,694,69.4,,,
A2GWNGQF9SHRE4,306,1.278291606,56,621,694,69.4,,,
AKXSMEA2G03S,306,1.286407342,58,521,694,69.4,,,
A2NATUC5CWQLOG,306,1.368099339,42,565,694,69.4,,,
A1ZCG4S9KNBYAD,306,1.304231737,105,534,694,69.4,,,
A35T2KRRW321WA,306,1.376750168,53,618,694,69.4,,,
ADBEIH51M0UUO,306,1.260503874,49,487,694,69.4,,,
A361SMDBAWAU0V,306,1.269733297,33,618,694,69.4,,,
A2KG7AJ3FGIZ4N,306,1.323512245,51,603,694,69.4,,,
A1VKGJ9TFMBR5R,306,1.293304692,31,520,694,69.4,,,
A3BXQRA2X227SO,306,1.358351441,31,562,694,69.4,,,
A1IZ15R6VGUI99,306,1.268898756,42,523,694,69.4,,,
A3UON5LYEKQ5MG,306,1.288201158,118,527,694,69.4,,,
A3JHP8VEQ1UMIE,306,1.393911795,31,552,694,69.4,,,
A2TVH2OBNXYXHV,306,1.384864073,69,591,694,69.4,,,
A8PU1ATHQNL3T,306,1.276120628,37,598,694,69.4,,,
A3RG8DYG8AJ6Z9,306,1.314746558,45,582,694,69.4,,,
AOWE0S9JYYOVH,306,1.245357161,58,550,694,69.4,,,
A18MPQG9FE5A5J,306,1.337030192,84,542,694,69.4,,,
A8U5OOTTL9873,306,1.263506702,31,561,694,69.4,,,
A3BBIY1Y68YYV2,306,1.297836934,60,548,694,69.4,,,
A3S2Y5DTBJYLAO,306,1.4186421,91,591,694,69.4,,,
A2ZCP0Y802U2X2,306,1.44505487,45,819,694,69.4,,,
A28V2JYBYLDUV5,306,1.347693851,136,604,694,69.4,,,
A1QVMYNYB9RGHY,306,1.279881198,49,505,694,69.4,,,
A3TQ80M6OAJXWE,305,1.332997584,46,553,695,69.5,,,
A1IDKQ2OGYUCAM,305,1.338036013,132,761,695,69.5,,,
A13Q6QVKC12C3M,305,1.291067578,43,558,695,69.5,,,
A19CLIAOITJAZ1,305,1.275134965,103,565,695,69.5,,,
A3HOKC56YNLSJW,305,1.279007754,38,587,695,69.5,,,
ACT4FH82WWCPU,305,1.270417797,64,588,695,69.5,,,
A2NJ8H462QSAJZ,305,1.316659026,52,512,695,69.5,,,
A3VAH5IDQUGDDZ,305,1.282559812,60,609,695,69.5,,,
A2NURJZTFVE14S,305,1.232520677,41,493,695,69.5,,,
A1Q8RKN3R8UVQT,305,1.322626786,36,683,695,69.5,,,
A37QF26OPJMEHD,305,1.263185779,33,494,695,69.5,,,
A2TCQ5HBAEMUPJ,305,1.306341697,50,579,695,69.5,,,
A1DMADRRPFWJR8,305,1.27216755,39,734,695,69.5,,,
A22D0RKDP2CTA5,305,1.292062087,35,599,695,69.5,,,
A17MJD5NCLKZDD,305,1.277316567,43,572,695,69.5,,,
A35PPQISPT0SW6,305,1.305439543,85,599,695,69.5,,,
A1USM83NO5ERXU,305,1.247560802,30,563,695,69.5,,,
A1N74WGS83NTOP,305,1.232582325,44,598,695,69.5,,,
AB7ZH24CCVHXU,305,1.315478486,39,706,695,69.5,,,
A14DUDH4XI44SE,305,1.328636838,59,588,695,69.5,,,
A3LYNMSU91W4WC,305,1.316692551,30,620,695,69.5,,,
A1BEO3QGQEHIM1,305,1.303037056,30,570,695,69.5,,,
A1VPZBY21T8APC,305,1.275831351,52,566,695,69.5,,,
ACD2UF15IRRN4,305,1.273596435,106,603,695,69.5,,,
A4OPMQB118NMD,305,1.288962941,40,714,695,69.5,,,
A33UJLCM8UY9T2,305,1.281535435,107,547,695,69.5,,,
AY0XEYMURCEK9,305,1.370282155,40,674,695,69.5,,,
A17W7VK6YQFV8P,305,1.311629898,36,554,695,69.5,,,
AMPGRXQMO89X9,305,1.387767468,34,604,695,69.5,,,
A3M1UVYU2AIOJL,305,1.298824715,50,580,695,69.5,,,
A3RLUCXV6SA2EY,305,1.318173668,31,561,695,69.5,,,
A5Y2A8N3BN7RQ,305,1.328896106,43,565,695,69.5,,,
A2BKVI4K0CKV0X,305,1.282613189,36,493,695,69.5,,,
AQYA4WVR3IWBL,305,1.35034027,84,712,695,69.5,,,
A1FEEFAK5Y45M2,305,1.305228553,43,630,695,69.5,,,
A1HUD0IIYTZFEN,305,1.256949862,34,540,695,69.5,,,
A20JYIHL1W1U54,305,1.352673692,39,612,695,69.5,,,
A1GSKFBKMT5QVE,305,1.293968718,36,569,695,69.5,,,
AA78A25KXTDSF,305,1.346337319,30,542,695,69.5,,,
A3OMGVGIGNQK9D,305,1.317846887,35,607,695,69.5,,,
A2TR8MC1MSF6YC,305,1.247606916,45,543,695,69.5,,,
A136KGJPEYV42D,305,1.285075575,88,611,695,69.5,,,
AOFXJE92VZHJA,305,1.287895137,125,549,695,69.5,,,
A36FUPPHOFUIOC,305,1.31890658,30,637,695,69.5,,,
A22R6MVN90OW24,305,1.241308322,42,502,695,69.5,,,
A1G2THOSHJCV93,305,1.3181886,38,609,695,69.5,,,
A3SMN232V38JGJ,305,1.304644752,68,606,695,69.5,,,
A1OC7BPAAGPMY9,305,1.392406245,30,572,695,69.5,,,
A2SJL8TRNUSPZZ,305,1.280995889,55,522,695,69.5,,,
A22TFGIVHLV2BN,305,1.266174972,32,573,695,69.5,,,
AS1E413QT1S0L,305,1.331626011,51,592,695,69.5,,,
AA9VZCSXFGZSM,305,1.273982277,33,601,695,69.5,,,
A3D1E5ICPVM0RF,305,1.273178239,30,600,695,69.5,,,
A15TFW49XWH0GZ,305,1.286801454,41,616,695,69.5,,,
A1L96YUCY3LCEW,305,1.295070454,33,541,695,69.5,,,
A1SMH6SY5KOXEN,305,1.426052382,53,606,695,69.5,,,
A305YFNF3NPFLH,305,1.263423839,86,522,695,69.5,,,
A3EN9ADU1GGRGD,305,1.310461925,100,588,695,69.5,,,
A1NHLWN9QAMXF4,305,1.315697662,49,640,695,69.5,,,
ABCE8UVQ9FKHD,305,1.34774052,105,770,695,69.5,,,
A3OBYLLRT6JZNM,305,1.308169006,56,600,695,69.5,,,
A1TVK5F3UVFLHG,305,1.258528212,52,506,695,69.5,,,
A36XFLBVZIV8P8,305,1.28568504,46,544,695,69.5,,,
A1MJKALKMX7JDK,305,1.278375912,42,520,695,69.5,,,
A1PXW8MXYFXKCY,305,1.283430937,45,613,695,69.5,,,
A1L660A9SC61J4,305,1.304456378,78,563,695,69.5,,,
A1CTC1Y3HZWJCQ,305,1.336610097,35,632,695,69.5,,,
A3C5114SOW8SDK,304,1.322272519,65,687,696,69.6,,,
A1M252BAO847CW,304,1.420246509,35,705,696,69.6,,,
A6UF3ZHO0MNNV,304,1.29494227,30,640,696,69.6,,,
A1BC4UUVP5NDIC,304,1.291456246,32,575,696,69.6,,,
A1BS33VQK5QA76,304,1.284083173,72,505,696,69.6,,,
A1GQ96G63ZEIJ0,304,1.248232168,55,535,696,69.6,,,
A1442WLS8B12ZU,304,1.343047675,36,619,696,69.6,,,
A1GVRSYGXWEUVB,304,1.350248972,72,682,696,69.6,,,
AJQVBUESCG0PO,304,1.247191235,40,470,696,69.6,,,
A1JI83RLITTQST,304,1.292150359,210,729,696,69.6,,,
AR6MF95XZY6CX,304,1.349486051,41,585,696,69.6,,,
A3028P2ZHNY7A9,304,1.315474764,54,615,696,69.6,,,
A2Q8JNC4ADCYZE,304,1.276863288,31,553,696,69.6,,,
A3P8H2VFQ5K605,304,1.376704672,34,684,696,69.6,,,
A298A0MOLRMYUE,304,1.346791408,51,550,696,69.6,,,
A1652ZDG8U27OP,304,1.294904574,37,584,696,69.6,,,
A3HS3KYR9D08MW,304,1.32190959,162,647,696,69.6,,,
A68O5QBM16ZXW,304,1.296924205,35,581,696,69.6,,,
A1D11WZC8ES215,304,1.255548881,50,596,696,69.6,,,
A3J9GY550QE21A,304,1.283867826,42,561,696,69.6,,,
A1ZNEWUQVP68U4,304,1.302865649,37,584,696,69.6,,,
ANMLW3VFIVBG9,304,1.31839138,40,643,696,69.6,,,
A1W0O4JH1JQHAT,304,1.355021224,49,525,696,69.6,,,
A3FUYLJSF3ZUDM,304,1.428069307,68,680,696,69.6,,,
A48KDKMFNI3KF,304,1.260015971,43,541,696,69.6,,,
A2RXPUBPJSM57K,304,1.28720705,49,549,696,69.6,,,
A27KV5BOHD89Z8,304,1.271698054,30,569,696,69.6,,,
A2I44T3XBGB4Z2,304,1.249030358,45,503,696,69.6,,,
A37KEKJTGLZBO7,304,1.275644294,56,537,696,69.6,,,
A454MD2H0729Q,304,1.350275301,40,595,696,69.6,,,
A1R7CD46PMRHO2,304,1.268061914,47,505,696,69.6,,,
A2O6E5U4GCS683,304,1.342057691,39,585,696,69.6,,,
A2J31PYQR4ICIJ,304,1.275269555,36,585,696,69.6,,,
AR9J8NMJ0ET4E,304,1.346456805,33,591,696,69.6,,,
A3V1CDFLE9U3TV,304,1.295760464,59,468,696,69.6,,,
ARGV6Q8VZW3SY,304,1.261890793,37,517,696,69.6,,,
A1PVHNJUC7E00Q,304,1.298767599,51,602,696,69.6,,,
A12LFU2SX2ZEUY,304,1.258049414,47,534,696,69.6,,,
A10I9WWK4Q0YZ4,304,1.346104242,45,639,696,69.6,,,
A3SND68EMGJ28F,304,1.310664928,39,581,696,69.6,,,
A2EERSKBZ9A1GU,304,1.309577715,33,499,696,69.6,,,
A1X5KXVA356GLX,304,1.325670353,36,584,696,69.6,,,
A2X7VR6TRO4MVT,304,1.286387799,62,599,696,69.6,,,
A27FYZLG2XYSCZ,304,1.250922282,48,550,696,69.6,,,
A2FOZKZJ87F7QQ,304,1.291228768,74,652,696,69.6,,,
A38T07BVSDP6V0,304,1.333389586,68,588,696,69.6,,,
A2K2TAFWGKDUQV,304,1.302658797,77,545,696,69.6,,,
A2SCYXQP9HLA8F,304,1.308339658,36,678,696,69.6,,,
A3IO2U3J119OO1,304,1.411647887,43,672,696,69.6,,,
A1A2H5FEDJO6WK,304,1.350899601,40,582,696,69.6,,,
A136SWRYCHHNFS,304,1.290263731,31,572,696,69.6,,,
A27UK6LI19NDNO,304,1.304901629,79,628,696,69.6,,,
ASVZ1AV2P0HUE,304,1.286720476,47,528,696,69.6,,,
A1KOMY8LB21INN,304,1.333076612,30,565,696,69.6,,,
A2S1YJ7VY05FVB,304,1.403284202,31,667,696,69.6,,,
A1MI9VOMVYBV1S,304,1.31271883,55,591,696,69.6,,,
A1KTOX2P4HB4YU,304,1.269826541,35,600,696,69.6,,,
AHMXVLT50D83G,304,1.381387735,35,668,696,69.6,,,
A3V79J06C4O9ML,304,1.296019482,30,599,696,69.6,,,
A1L6X46HI4K6TN,304,1.314286603,89,591,696,69.6,,,
AYJ9UC3A6JZYJ,304,1.349161574,31,613,696,69.6,,,
A1KAPKPUXVI0NC,304,1.252271348,32,567,696,69.6,,,
A8L7M2KGX1WHH,304,1.263996486,32,518,696,69.6,,,
AW2BJLHAO2UGN,304,1.282918108,34,577,696,69.6,,,
A18V01YK0DCRFT,304,1.414261163,50,800,696,69.6,,,
A1HA5VRH6H2NYT,304,1.275121739,57,560,696,69.6,,,
A3LHANHIXANWA8,304,1.282800537,33,622,696,69.6,,,
A2CWPNPHT2ZO96,304,1.280364293,41,621,696,69.6,,,
AOVMTR7PA8XB9,304,1.252181253,53,624,696,69.6,,,
A2MO2RC711BV9D,304,1.29919426,34,580,696,69.6,,,
ADAQBOP9M66JL,304,1.276794657,43,562,696,69.6,,,
A21F6KMTAVNYES,304,1.269643234,63,519,696,69.6,,,
A1GSPADXH17N25,304,1.290459025,105,537,696,69.6,,,
A1M7KUQP991BBG,304,1.314280103,52,625,696,69.6,,,
AFY8QLS51NVI3,304,1.282898624,81,499,696,69.6,,,
A31FIPWKFTPXEF,304,1.287931806,31,555,696,69.6,,,
A1PYTRYE4YG63N,304,1.299300508,31,650,696,69.6,,,
A1W9Z36P04SLJE,304,1.290256902,37,587,696,69.6,,,
A2Q6E5NND8B0N0,304,1.261626877,30,539,696,69.6,,,
AJAN7T0CSDDZO,304,1.257865062,59,579,696,69.6,,,
A1IDL0RY0K1MRA,304,1.387657778,30,681,696,69.6,,,
A282HDIS1BIYJK,304,1.347297512,82,533,696,69.6,,,
A1NNSSFYY8WCPJ,303,1.356326572,47,658,697,69.7,,,
A1N07LIPIEGQ97,303,1.295261865,56,518,697,69.7,,,
AWBO0ISWMEUP9,303,1.331975078,33,557,697,69.7,,,
A30JVV2FJCAJST,303,1.304509107,57,577,697,69.7,,,
A2B49ITWS2PU20,303,1.249481178,60,535,697,69.7,,,
ARQ2XFC226RXY,303,1.267214421,39,484,697,69.7,,,
ATYL4WCQA1WN2,303,1.244749258,75,537,697,69.7,,,
AOCP5SS7DFB09,303,1.257538977,49,501,697,69.7,,,
A2P5S0BAWFLTXS,303,1.293263933,39,494,697,69.7,,,
AROEAJRHBJ9ZT,303,1.3243668,36,476,697,69.7,,,
A3I143YYZZ21XF,303,1.254750339,35,469,697,69.7,,,
ASFRV1B05K406,303,1.25907099,57,597,697,69.7,,,
A1855L4WZL0J31,303,1.323711517,31,555,697,69.7,,,
A5TL6BM6RUVS1,303,1.319309646,57,606,697,69.7,,,
A34HGPB80A3UKA,303,1.312912048,67,546,697,69.7,,,
A3MQZTENYCZIIA,303,1.259567345,62,530,697,69.7,,,
AB2WOBX39YBXD,303,1.297133168,45,584,697,69.7,,,
A2JKFWH7RM547L,303,1.243246958,33,529,697,69.7,,,
A1TN76NFCES8TO,303,1.280663925,43,579,697,69.7,,,
AEJX44D3TWBMC,303,1.275358839,47,509,697,69.7,,,
A3KYS85ISBSX5M,303,1.355929753,50,654,697,69.7,,,
AZM5ZE0QH4MCL,303,1.262014168,79,518,697,69.7,,,
A2WJZFJTARNUNE,303,1.251406656,75,513,697,69.7,,,
A2P9MB0XQV65B9,303,1.277597467,54,535,697,69.7,,,
A26YZVV16S83MS,303,1.272319108,95,567,697,69.7,,,
A3IZQCWD8VOX9R,303,1.323021531,114,539,697,69.7,,,
A3J7ZGLS1T8V5Q,303,1.275592398,42,572,697,69.7,,,
A2MST2Y3I5CCPR,303,1.319949332,100,784,697,69.7,,,
AY1XHEA62BHD3,303,1.221206168,41,511,697,69.7,,,
A35ARXFZ5KC3SP,303,1.318744829,36,567,697,69.7,,,
A43ADOFN6DTDP,303,1.252038743,31,525,697,69.7,,,
AAJO1LIO1X8IU,303,1.289458747,40,585,697,69.7,,,
A2S26KYIPFHA5V,303,1.281710931,38,543,697,69.7,,,
A1LCFYWAALMEGB,303,1.238319567,61,484,697,69.7,,,
A2WW4O8NQ8W7X5,303,1.291772945,34,569,697,69.7,,,
A3HXZ3KLPUKSOB,303,1.272362073,51,549,697,69.7,,,
A3PUPS3QNF8FB3,303,1.326642386,33,543,697,69.7,,,
A3J0ONUJ2L9JUE,303,1.304612588,52,601,697,69.7,,,
A1042BIXF6ZMAC,303,1.278273569,30,496,697,69.7,,,
A36LMFM56RNS91,303,1.402912674,32,676,697,69.7,,,
A1J01ZKDWVLZFK,303,1.319124329,34,596,697,69.7,,,
A2ME5UBMNMDZ75,303,1.300869225,36,582,697,69.7,,,
ATHSJJOGLBJMQ,303,1.26375897,36,549,697,69.7,,,
AFSJPIOB521H8,303,1.292793959,39,628,697,69.7,,,
AK45FPW9X7MG0,303,1.305731254,30,658,697,69.7,,,
A2CAALYLIXPY75,303,1.394414068,57,597,697,69.7,,,
AT5UIT8WLAZU8,303,1.303863735,54,603,697,69.7,,,
A1CZKKHRMDYBJK,303,1.263480806,43,529,697,69.7,,,
A28QTF27T06O6H,303,1.354202857,32,721,697,69.7,,,
A1NCX13PSGACYT,303,1.285088195,38,616,697,69.7,,,
A10VUPLLGQ7FQ3,303,1.29566667,64,524,697,69.7,,,
AUYIHZ2C7CYQQ,303,1.223566807,53,527,697,69.7,,,
A1SGM2ZQ5LDRMJ,303,1.317701768,108,576,697,69.7,,,
A323H7CL7G313K,303,1.357829151,321,558,697,69.7,,,
A21LEFKYNNQS22,303,1.334004624,49,685,697,69.7,,,
A2XCJE972IEIE7,303,1.221051888,34,509,697,69.7,,,
A13EFFLJE5I7BF,303,1.299103461,31,555,697,69.7,,,
A1Z0LTKUA6F94D,303,1.272923942,56,497,697,69.7,,,
ADUEJM3LCVWPI,303,1.318226559,42,577,697,69.7,,,
A10A5HRIBOEYAR,303,1.305411763,137,659,697,69.7,,,
A245PRHDS5XMNO,303,1.260959502,42,559,697,69.7,,,
A12GVWRK7R9OSC,303,1.277280275,41,618,697,69.7,,,
A3NIY4VJXLJYB,303,1.390574961,33,613,697,69.7,,,
AQDZ4N8OA4919,302,1.36177531,61,600,698,69.8,,,
A2CXF3GSE88OQK,302,1.247842241,30,545,698,69.8,,,
AVCN3H0YMAT47,302,1.29556878,84,559,698,69.8,,,
A205V7DYXOH7B9,302,1.274040232,59,522,698,69.8,,,
A12HN081GOMLFW,302,1.282389745,38,566,698,69.8,,,
A2LQJIM2H35MHR,302,1.294952303,190,756,698,69.8,,,
A31GWE3ZYNVF07,302,1.320926554,64,478,698,69.8,,,
A1O8Z91VYTP8JY,302,1.244630373,49,459,698,69.8,,,
A3TI5XTR4WZ9SE,302,1.266079215,57,498,698,69.8,,,
A21BTVOIQV3JWU,302,1.317299537,137,627,698,69.8,,,
A3IT591UD2YGOR,302,1.289615763,56,566,698,69.8,,,
AS5EY6BXL3B6X,302,1.284623235,47,572,698,69.8,,,
AYEALA91XT6X6,302,1.284370334,37,527,698,69.8,,,
A2OLHSFPO070FZ,302,1.340080451,79,664,698,69.8,,,
A1ABRQ9GEFN0YH,302,1.267213512,47,476,698,69.8,,,
A39R4KIG77E5N3,302,1.306357817,54,628,698,69.8,,,
A1QVOFKR21MUHD,302,1.276034472,41,556,698,69.8,,,
AO06BFORS7PHT,302,1.294762249,37,588,698,69.8,,,
A2VMDDSTBHTDS0,302,1.291071503,38,594,698,69.8,,,
A60G200VVF399,302,1.332304093,57,596,698,69.8,,,
AFWFY39LTBSVS,302,1.273770257,38,535,698,69.8,,,
A23DI3CAUZ95JR,302,1.273189196,62,730,698,69.8,,,
A1AAJGH9S4RDSN,302,1.284511115,49,539,698,69.8,,,
A2UP7CDVJOX49F,302,1.249647311,33,508,698,69.8,,,
A30ZXHR9EP4YUC,302,1.297873888,84,475,698,69.8,,,
A8TE5O72GHLX3,302,1.299568906,30,620,698,69.8,,,
A3GF6PSTPD0YXQ,302,1.254755141,37,528,698,69.8,,,
A1G4GQT97QW519,302,1.264711047,34,518,698,69.8,,,
A368Z8RUT195A0,302,1.297097077,42,491,698,69.8,,,
A3M6WUS58PCFJ9,302,1.346137535,103,542,698,69.8,,,
AHE13EK19Q0T4,302,1.281961969,32,535,698,69.8,,,
A1HZ01IZEZM3FL,302,1.353660726,80,549,698,69.8,,,
A34N354Z3NR0QF,302,1.353591003,35,710,698,69.8,,,
AA4C2JXCYOAEU,302,1.245436298,37,544,698,69.8,,,
A1EEXEN7P0DGKL,302,1.244673682,57,493,698,69.8,,,
A338WRLFO4O9J8,302,1.271754358,48,585,698,69.8,,,
A1DEYG51WOWK32,302,1.324092851,30,636,698,69.8,,,
A3TSZL1SKRW4U2,302,1.258441652,30,534,698,69.8,,,
A3D74GC9UUJFEO,302,1.318019697,36,606,698,69.8,,,
AKKY87DMTYMBP,302,1.465416658,43,591,698,69.8,,,
A27Z9TH39DEB6M,302,1.27825395,32,523,698,69.8,,,
A181NT3QWLYZ85,302,1.272361342,39,527,698,69.8,,,
A2OE8MQ67X0JJB,302,1.308691075,34,592,698,69.8,,,
A1K8JBC7FW0Y3Z,302,1.28246543,59,500,698,69.8,,,
AJNLXXXKNGL6J,302,1.297042117,56,630,698,69.8,,,
A4RFLP8L2395N,302,1.295640974,43,557,698,69.8,,,
A3NGJQMYQXYIU4,302,1.303811843,81,540,698,69.8,,,
A2A3QQ9OSKBB61,302,1.299535345,39,583,698,69.8,,,
A2A4JQU1QU9Z7A,302,1.442462979,32,649,698,69.8,,,
ABXQIOOIYEX31,302,1.276676641,42,551,698,69.8,,,
AIPD8IR5PN4G6,302,1.258071882,30,510,698,69.8,,,
A3KWNBQN0DSUCK,302,1.317670108,33,641,698,69.8,,,
AXW5RUGDQVZ6Q,302,1.422926352,34,544,698,69.8,,,
A1FRYNZ1CA6YT9,302,1.310818507,107,523,698,69.8,,,
A3UKCRP2TFBXHW,302,1.321480825,56,587,698,69.8,,,
A1S27P7KJO9I96,302,1.265737995,49,542,698,69.8,,,
A3VDWG74NHMR0W,301,1.276567479,31,538,699,69.9,,,
A1XZ6QD6QKO8LW,301,1.357545193,76,635,699,69.9,,,
A128W553WN84EW,301,1.292036614,43,489,699,69.9,,,
A3XA2OJUZGY85,301,1.320499033,61,456,699,69.9,,,
A2J9UO32P81YEV,301,1.358097164,76,624,699,69.9,,,
A3BX9EAXBSG9WW,301,1.430938638,32,553,699,69.9,,,
A155XMIH9BKUX2,301,1.330801619,84,617,699,69.9,,,
AWOTBLRAZJSYM,301,1.2987527,40,500,699,69.9,,,
A2PZBM8B7MJ750,301,1.302279696,42,508,699,69.9,,,
A2HELIKP5RV27F,301,1.24737845,33,543,699,69.9,,,
APCF0Y7XHR9YT,301,1.338648964,91,503,699,69.9,,,
A3K8GT7S106C4P,301,1.279259374,31,576,699,69.9,,,
A2ASV6VIPV6M3M,301,1.240051732,36,512,699,69.9,,,
A3J0Y9K04TU8P2,301,1.356019898,31,589,699,69.9,,,
A3D07T3ZUI6BB5,301,1.30177259,34,601,699,69.9,,,
A3SEKIT4ENIG3L,301,1.345350273,51,576,699,69.9,,,
A3JYXUKQTYGG7A,301,1.260924844,109,506,699,69.9,,,
ACGQZVMFL4Z70,301,1.293316818,39,592,699,69.9,,,
A25VQ1HY4RBQ90,301,1.353840897,34,580,699,69.9,,,
A37X7PY50US90Z,301,1.257642448,36,533,699,69.9,,,
ALF5J89F1M26M,301,1.343108566,103,678,699,69.9,,,
A39MULB7OU501,301,1.327316887,32,547,699,69.9,,,
A18P20NIGLMIYV,301,1.273678444,71,545,699,69.9,,,
A2BYX4SHHQHR4I,301,1.318743697,37,578,699,69.9,,,
A26PJTR1I5J2BN,301,1.323634284,31,667,699,69.9,,,
A2K3YK9M0Y3F5F,301,1.30902581,52,647,699,69.9,,,
A1TRPF16TY1Q0K,301,1.279327166,131,519,699,69.9,,,
A1LQFIFQGYEI7W,301,1.272756677,76,649,699,69.9,,,
A1RUGOMYCF8NF4,301,1.310205911,80,661,699,69.9,,,
A33606PU5SWL1C,301,1.284392825,39,556,699,69.9,,,
A3VAYYJ41C5JO3,301,1.334710336,34,573,699,69.9,,,
ALYRZDVDCLOW7,301,1.293475166,56,582,699,69.9,,,
A138FPLWT4TOJZ,301,1.298725469,31,562,699,69.9,,,
AIQWMQ4JWKZ3T,301,1.272657192,68,547,699,69.9,,,
A2XO8CGAXFO81N,301,1.306803625,54,596,699,69.9,,,
A2W2O3P4Z7IC24,301,1.25704429,41,480,699,69.9,,,
A2SV833FKWH97M,301,1.276009939,32,530,699,69.9,,,
A3KNSBO1OM21OJ,301,1.279291628,64,514,699,69.9,,,
ADGIPWM0QESLH,301,1.323910233,82,674,699,69.9,,,
A33PBU9EHZ28PC,301,1.3384143,63,550,699,69.9,,,
AS8AS8YOZNDC,301,1.318046481,43,637,699,69.9,,,
A3LZJELZTI9233,301,1.348693959,47,612,699,69.9,,,
ANIHM0BW3ZWR3,301,1.398103723,33,618,699,69.9,,,
A36TPJF8J50DBS,301,1.239314882,34,535,699,69.9,,,
A2Y25K3ZTBFJ54,301,1.268219603,31,539,699,69.9,,,
ASRFTMABI3IJS,301,1.311287887,108,511,699,69.9,,,
A1TAOBXUPEODM4,301,1.269847104,36,545,699,69.9,,,
A5OQRPWN2L1FQ,301,1.309206848,33,592,699,69.9,,,
A1PISLAYG3X6WB,301,1.261507595,30,571,699,69.9,,,
AG93TW382QGYD,301,1.288601354,137,464,699,69.9,,,
A18D9IPMNP6V80,301,1.29616597,51,553,699,69.9,,,
A2FNA80UCE8Z13,301,1.266013365,43,587,699,69.9,,,
ATYE6Z47LRT7D,301,1.390939383,145,598,699,69.9,,,
AQULJ65YCMW4S,301,1.303355182,41,648,699,69.9,,,
A35AMXTYXUH9BT,301,1.384339139,38,690,699,69.9,,,
A1DJ1GZUQQNLRL,301,1.268170765,48,545,699,69.9,,,
A2I8SFKIZKV6UH,301,1.287197386,30,545,699,69.9,,,
A2PD8BAFZDMMAI,301,1.312122695,33,566,699,69.9,,,
A2AE9500WGG6R0,301,1.30431369,49,550,699,69.9,,,
A2414AAH5K0H10,301,1.322443897,128,593,699,69.9,,,
A3970JOOXT0970,301,1.270464014,59,515,699,69.9,,,
AGQJ0CJOADNXO,301,1.336426464,35,577,699,69.9,,,
A10NTBMEE9BK1J,301,1.343153952,31,540,699,69.9,,,
A3MWMOHKRH0LL1,301,1.308807732,95,526,699,69.9,,,
ARP784Q4FUNEM,301,1.298155358,39,488,699,69.9,,,
A1ZP7YDMOJZOE3,301,1.264551185,30,491,699,69.9,,,
AC7ADKWZMZL51,301,1.269941065,66,544,699,69.9,,,
A1ZQ1SJOD85XYF,301,1.297334165,110,605,699,69.9,,,
A11TT460OXJPVA,301,1.311829515,85,498,699,69.9,,,
A2XY1EFKAWB4E2,301,1.272964317,34,624,699,69.9,,,
A3CAFN8PPSXATB,301,1.333438846,113,651,699,69.9,,,
A2MP38NSUQD98O,301,1.314100204,49,643,699,69.9,,,
A1KA4C3V8T52U8,300,1.325445686,35,607,700,70,,,
A17J3U3XOZ5A4B,300,1.307499189,192,549,700,70,,,
A3TFBWX5HIL5FD,300,1.292200818,49,502,700,70,,,
A17UKF4625ZEZ5,300,1.265810622,35,555,700,70,,,
A2TAR3Z8NXQHJL,300,1.481342293,34,744,700,70,,,
A2NTL8N5A7WLHP,300,1.265458845,58,533,700,70,,,
AS29VXOSGNSWH,300,1.326652953,31,545,700,70,,,
A3C8NENZ381M6Z,300,1.304176831,33,570,700,70,,,
AQ1B6G2GRFVQN,300,1.246776131,31,565,700,70,,,
AZQD4Y7VI8EAR,300,1.336898684,49,729,700,70,,,
A2DWBCW3PCK3G6,300,1.312518435,158,620,700,70,,,
A2O60YJBXH1Q5I,300,1.326742112,65,868,700,70,,,
ACZZTNL4Y5X2M,300,1.425547504,52,592,700,70,,,
A3K7XAMES8535H,300,1.336413198,31,579,700,70,,,
AIH9CPQCB52K9,300,1.38813094,45,590,700,70,,,
A16PV864GUDFQB,300,1.278859109,37,564,700,70,,,
A23WEMR6HY38W2,300,1.314245857,106,524,700,70,,,
ANKOQAGDQ6CLW,300,1.338005833,84,699,700,70,,,
